leaf_id,region_code,region,v1x,v1y,v2x,v2y,v3x,v3y,area,qv1x,qv1y,qv2x,qv2y,qv3x,qv3y
912,2,OUTSIDE,-97.0195,41.801,-97.0195,41.803,-97.0274,41.8524,7.59813e-06,989995390,997411331,989995366,997457836,989901740,998637042
913,2,OUTSIDE,-97.0276,41.8463,-97.0277,41.8427,-97.0196,41.8,1.71954e-05,989899289,998491755,989897846,998406214,989995116,997387804
914,2,OUTSIDE,-97.0277,41.8427,-97.0278,41.8394,-97.0196,41.799,1.61605e-05,989897846,998406214,989896495,998326129,989995140,997363179
915,2,OUTSIDE,-97.0278,41.8394,-97.028,41.8351,-97.0196,41.7979,2.06487e-05,989896495,998326129,989894770,998223843,989994734,997336360
916,2,OUTSIDE,-97.028,41.8351,-97.0285,41.8211,-97.0196,41.794,6.80362e-05,989894770,998223843,989889143,997890289,989994364,997243517
917,2,OUTSIDE,-97.0285,41.8211,-97.0286,41.8173,-97.0196,41.7929,1.86527e-05,989889143,997890289,989887608,997799273,989994483,997217962
918,2,OUTSIDE,-97.0286,41.8173,-97.0287,41.8148,-97.0196,41.7923,1.23055e-05,989887608,997799273,989886597,997739328,989994412,997202261
919,2,OUTSIDE,-97.0286,41.8173,-97.0196,41.7923,-97.0167,41.7849,4.0116e-06,989887608,997799273,989994412,997202261,990029560,997027177
920,2,OUTSIDE,-97.0287,41.8148,-97.0289,41.8077,-97.0196,41.7905,3.46179e-05,989886597,997739328,989883765,997571444,989994209,997159145
921,2,OUTSIDE,-97.0289,41.8077,-97.0291,41.8032,-97.0196,41.7893,2.24304e-05,989883765,997571444,989881938,997463163,989994281,997131370
922,2,OUTSIDE,-97.0291,41.8032,-97.0291,41.8023,-97.0196,41.7891,4.28087e-06,989881938,997463163,989881590,997442515,989994292,997126169
923,2,OUTSIDE,-97.0291,41.8032,-97.0196,41.7891,-97.0167,41.7849,1.33957e-06,989881938,997463163,989994292,997126169,990029560,997027177
924,2,OUTSIDE,-97.0291,41.8019,-97.0294,41.7916,-97.0197,41.7865,5.11766e-05,989881432,997433137,989877289,997187555,989993863,997064775
925,2,OUTSIDE,-97.0294,41.7916,-97.0305,41.7613,-97.0197,41.7798,0.000153665,989877289,997187555,989865092,996464523,989993505,996903833
926,2,OUTSIDE,-97.0305,41.7613,-97.0306,41.7559,-97.0197,41.7786,2.74105e-05,989865092,996464523,989862920,996335750,989993231,996876440
927,2,OUTSIDE,-97.0306,41.7559,-97.0311,41.743,-97.0197,41.7761,6.63641e-05,989862920,996335750,989857706,996026644,989993255,996815810
928,1,INSIDE,-97.0196,41.8303,-97.0182,41.8304,-97.0196,41.8336,2.25045e-06,989994817,998109788,990010894,998112046,989994794,998189483
929,2,OUTSIDE,-97.0196,41.8303,-97.0196,41.8336,-97.0274,41.8524,1.30067e-05,989994817,998109788,989994794,998189483,989901740,998637042
930,1,INSIDE,-97.0196,41.8345,-97.0165,41.8305,-97.0196,41.8368,3.58708e-06,989994642,998210605,990032170,998115034,989994782,998264669
931,2,OUTSIDE,-97.0196,41.8345,-97.0196,41.8368,-97.0274,41.8524,8.92658e-06,989994642,998210605,989994782,998264669,989901740,998637042
932,1,INSIDE,-97.0165,41.8305,-97.0161,41.8305,-97.0196,41.8373,1.29378e-06,990032170,998115034,990036568,998115652,989994782,998277244
933,2,OUTSIDE,-97.0165,41.8305,-97.0196,41.8373,-97.0274,41.8524,2.88071e-06,990032170,998115034,989994782,998277244,989901740,998637042
934,1,INSIDE,-97.0161,41.8305,-97.0151,41.8306,-97.0196,41.8386,4.09221e-06,990036568,998115652,990048365,998117308,989994770,998307285
935,1,INSIDE,-97.0151,41.8306,-97.0142,41.8307,-97.0196,41.8396,4.2943e-06,990048365,998117308,990059349,998118851,989994424,998332315
936,1,INSIDE,-97.014,41.8307,-97.0129,41.8308,-97.0196,41.8408,6.17826e-06,990061009,998119084,990075035,998121054,989994603,998360542
937,1,INSIDE,-97.0129,41.8308,-97.0106,41.8309,-97.0196,41.8424,1.34918e-05,990075035,998121054,990101618,998124788,989994722,998398744
938,1,INSIDE,-97.0106,41.8309,-97.0099,41.831,-97.0196,41.8428,4.54394e-06,990101618,998124788,990110261,998126002,989994758,998409075
939,1,INSIDE,-97.0099,41.831,-97.0089,41.831,-97.0196,41.8434,6.38153e-06,990110261,998126002,990121898,998127636,989994674,998422008
940,1,INSIDE,-97.0089,41.831,-97.0065,41.8312,-97.0196,41.8445,1.70525e-05,990121898,998127636,990150550,998131660,989994519,998448589
941,1,INSIDE,-97.0065,41.8312,-96.9598,41.8345,-97.0196,41.8503,0.000468419,990150550,998131660,990708181,998209978,989994376,998587985
942,2,OUTSIDE,-97.0201,41.8303,-97.0204,41.8302,-97.0196,41.8219,1.47382e-06,989988965,998108966,989984769,998108377,989995259,997909857
943,1,INSIDE,-97.0201,41.8303,-97.0196,41.8219,-97.0136,41.7655,1.00026e-05,989988965,998108966,989995259,997909857,990066451,996562534
944,2,OUTSIDE,-97.0204,41.8302,-97.0208,41.8302,-97.0195,41.8188,2.26544e-06,989984769,998108377,989980085,998107719,989995354,997834528
945,1,INSIDE,-97.0196,41.8172,-97.0136,41.7655,-97.0195,41.8188,5.01326e-06,989995247,997796303,990066451,996562534,989995354,997834528
946,2,OUTSIDE,-97.0196,41.8172,-97.0195,41.8188,-97.0208,41.8302,1.07672e-06,989995247,997796303,989995354,997834528,989980085,998107719
947,2,OUTSIDE,-97.0211,41.8302,-97.0212,41.8302,-97.0196,41.8162,1.00434e-06,989977297,998107327,989975602,998107089,989995283,997772490
948,1,INSIDE,-97.0211,41.8302,-97.0196,41.8162,-97.0136,41.7655,3.63183e-06,989977297,998107327,989995283,997772490,990066451,996562534
949,2,OUTSIDE,-97.0213,41.8302,-97.0217,41.8302,-97.0196,41.8134,3.08348e-06,989974543,998106940,989970199,998106330,989995175,997705727
950,2,OUTSIDE,-97.0217,41.8302,-97.0218,41.8301,-97.0195,41.8125,1.00644e-06,989970199,998106330,989968849,998106141,989995462,997685254
951,1,INSIDE,-97.0217,41.8302,-97.0195,41.8125,-97.0136,41.7655,2.68469e-06,989970199,998106330,989995462,997685254,990066451,996562534
952,2,OUTSIDE,-97.0218,41.8301,-97.0235,41.83,-97.0195,41.8044,2.18691e-05,989968849,998106141,989948721,998103314,989995486,997491289
953,2,OUTSIDE,-97.0235,41.83,-97.0238,41.83,-97.0195,41.803,5.21484e-06,989948721,998103314,989944168,998102674,989995366,997457836
954,2,OUTSIDE,-96.8868,42.0905,-96.9042,42.1471,-96.8922,42.0905,0.000153293,991579064,1004317734,991371655,1005668648,991514437,1004317877
955,1,INSIDE,-96.8868,42.0905,-96.8922,42.0905,-96.8641,41.9574,0.000360451,991579064,1004317734,991514437,1004317877,991850171,1001141688
956,2,OUTSIDE,-96.8865,42.0905,-96.9042,42.1471,-96.8868,42.0905,8.4075e-06,991582607,1004317734,991371655,1005668648,991579064,1004317734
957,1,INSIDE,-96.8865,42.0905,-96.8868,42.0905,-96.8633,42.014,1.13611e-05,991582607,1004317734,991579064,1004317734,991859335,1002492241
958,2,OUTSIDE,-96.8838,42.0905,-96.9042,42.1471,-96.8865,42.0905,7.7849e-05,991615428,1004317662,991371655,1005668648,991582607,1004317734
959,1,INSIDE,-96.8838,42.0905,-96.8865,42.0905,-96.8633,42.0161,0.000102251,991615428,1004317662,991582607,1004317734,991859682,1002543373
960,2,OUTSIDE,-96.8827,42.0905,-96.9042,42.1471,-96.8838,42.0905,3.0631e-05,991628337,1004317662,991371655,1005668648,991615428,1004317662
961,1,INSIDE,-96.8827,42.0905,-96.8838,42.0905,-96.8631,42.0331,3.10372e-05,991628337,1004317662,991615428,1004317662,991862433,1002948761
962,2,OUTSIDE,-96.8823,42.0905,-96.9042,42.1471,-96.8827,42.0905,1.11285e-05,991633049,1004317543,991371655,1005668648,991628337,1004317662
963,1,INSIDE,-96.8823,42.0905,-96.8827,42.0905,-96.863,42.0386,1.01882e-05,991633049,1004317543,991628337,1004317662,991863329,1003080830
964,2,OUTSIDE,-96.8817,42.0905,-96.9042,42.1471,-96.8823,42.0905,1.4988e-05,991639360,1004317567,991371655,1005668648,991633049,1004317543
965,1,INSIDE,-96.8817,42.0905,-96.8823,42.0905,-96.863,42.0405,1.32215e-05,991639360,1004317567,991633049,1004317543,991863634,1003125686
966,2,OUTSIDE,-96.8794,42.0905,-96.9042,42.1471,-96.8817,42.0905,6.55066e-05,991666932,1004317734,991371655,1005668648,991639360,1004317567
967,1,INSIDE,-96.8794,42.0905,-96.8817,42.0905,-96.8629,42.0429,5.49753e-05,991666932,1004317734,991639360,1004317567,991864027,1003183695
968,1,INSIDE,-96.8628,42.0524,-96.8626,42.0659,-96.8752,42.0905,8.71972e-05,991865556,1003409010,991867743,1003731280,991717672,1004317352
969,1,INSIDE,-96.8626,42.0659,-96.8626,42.0664,-96.875,42.0905,3.11443e-06,991867743,1003731280,991867822,1003742954,991719831,1004317328
970,2,OUTSIDE,-96.8737,42.0905,-96.9042,42.1471,-96.875,42.0905,3.75513e-05,991735603,1004317519,991371655,1005668648,991719831,1004317328
971,1,INSIDE,-96.8737,42.0905,-96.875,42.0905,-96.8626,42.0664,1.5961e-05,991735603,1004317519,991719831,1004317328,991867822,1003742954
972,2,OUTSIDE,-96.8725,42.0904,-96.9042,42.1471,-96.8737,42.0905,3.42451e-05,991750111,1004317232,991371655,1005668648,991735603,1004317519
973,1,INSIDE,-96.8725,42.0904,-96.8737,42.0905,-96.8626,42.0698,1.2493e-05,991750111,1004317232,991735603,1004317519,991868376,1003824609
974,2,OUTSIDE,-96.872,42.0905,-96.9042,42.1471,-96.8725,42.0904,1.21725e-05,991755146,1004317567,991371655,1005668648,991750111,1004317232
975,1,INSIDE,-96.872,42.0905,-96.8725,42.0904,-96.8625,42.0727,3.81883e-06,991755146,1004317567,991750111,1004317232,991868842,1003893258
976,2,OUTSIDE,-96.8641,42.0905,-96.9042,42.1471,-96.872,42.0905,0.000222283,991849742,1004317328,991371655,1005668648,991756005,1004317567
977,1,INSIDE,-96.8641,42.0905,-96.872,42.0905,-96.8625,42.0738,6.53641e-05,991849742,1004317328,991756005,1004317567,991869026,1003920270
978,2,OUTSIDE,-96.9033,42.0905,-96.8995,42.125,-96.9067,42.0905,5.84633e-05,991382402,1004318020,991427292,1005142300,991342041,1004318402
979,1,INSIDE,-96.9033,42.0905,-96.9067,42.0905,-96.9596,41.8348,0.000433001,991382402,1004318020,991342041,1004318402,990710641,998216294
980,2,OUTSIDE,-96.9012,42.0905,-96.8995,42.125,-96.9033,42.0905,3.5877e-05,991407182,1004317996,991427292,1005142300,991382402,1004318020
981,1,INSIDE,-96.9012,42.0905,-96.9033,42.0905,-96.9265,41.8772,0.000221484,991407182,1004317996,991382402,1004318020,991105278,999229403
982,2,OUTSIDE,-96.8995,42.0905,-96.8995,42.125,-96.9012,42.0905,2.99663e-05,991427881,1004318068,991427292,1005142300,991407182,1004317996
983,1,INSIDE,-96.8995,42.0905,-96.9012,42.0905,-96.9106,41.8976,0.00016729,991427881,1004318068,991407182,1004317996,991294913,999716234
984,2,OUTSIDE,-96.899,42.0905,-96.8995,42.125,-96.8995,42.0905,8.22125e-06,991433560,1004318044,991427292,1005142300,991427881,1004318068
985,1,INSIDE,-96.899,42.0905,-96.8995,42.0905,-96.8992,41.9123,4.24181e-05,991433560,1004318044,991427881,1004318068,991430919,1000065389
986,2,OUTSIDE,-96.8949,42.0905,-96.8995,42.125,-96.899,42.0905,7.07627e-05,991482439,1004317948,991427292,1005142300,991433560,1004318044
987,1,INSIDE,-96.8949,42.0905,-96.899,42.0905,-96.8963,41.9159,0.000357531,991482439,1004317948,991433560,1004318044,991465228,1000153466
988,2,OUTSIDE,-96.8928,42.0905,-96.8995,42.125,-96.8949,42.0905,3.57873e-05,991507159,1004317901,991427292,1005142300,991482439,1004317948
989,1,INSIDE,-96.8928,42.0905,-96.8949,42.0905,-96.8752,41.9431,0.000152656,991507159,1004317901,991482439,1004317948,991717677,1000801550
990,1,INSIDE,-96.8664,41.9543,-96.8648,41.9564,-96.8924,42.0905,0.000137386,991821898,1001069107,991841240,1001118762,991512110,1004317877
991,1,INSIDE,-96.8648,41.9564,-96.8641,41.9574,-96.8922,42.0905,6.33405e-05,991841240,1001118762,991850171,1001141688,991514437,1004317877
992,1,INSIDE,-96.907,42.0905,-96.9598,41.8345,-96.9067,42.0905,4.22933e-05,991337889,1004318449,990708181,998209978,991341827,1004318402
993,2,OUTSIDE,-96.907,42.0905,-96.9067,42.0905,-96.8995,42.125,5.70448e-06,991337889,1004318449,991341827,1004318402,991427292,1005142300
994,1,INSIDE,-96.9084,42.0905,-96.9598,41.8345,-96.907,42.0905,0.000181758,991320936,1004318330,990708181,998209978,991337889,1004318449
995,2,OUTSIDE,-96.9084,42.0905,-96.907,42.0905,-96.8997,42.1259,2.51513e-05,991320936,1004318330,991337889,1004318449,991425027,1005163726
996,1,INSIDE,-96.91,42.0905,-96.9598,41.8345,-96.9085,42.0905,0.000199396,991302170,1004318068,990708181,998209978,991320781,1004318330
997,2,OUTSIDE,-96.91,42.0905,-96.9085,42.0905,-96.9006,42.1299,3.06805e-05,991302170,1004318068,991320781,1004318330,991415040,1005258206
998,1,INSIDE,-96.9118,42.0905,-96.9598,41.8345,-96.91,42.0905,0.000231867,991280576,1004318258,990708181,998209978,991302170,1004318068
999,2,OUTSIDE,-96.9118,42.0905,-96.91,42.0905,-96.9015,42.1343,3.96996e-05,991280576,1004318258,991302170,1004318068,991403871,1005363876
1000,1,INSIDE,-96.9123,42.0905,-96.9598,41.8345,-96.9118,42.0905,6.04623e-05,991274682,1004318258,990708181,998209978,991280313,1004318211
1001,2,OUTSIDE,-96.9123,42.0905,-96.9118,42.0905,-96.9026,42.1397,1.16223e-05,991274682,1004318258,991280313,1004318211,991390290,1005492354
1002,1,INSIDE,-96.9143,42.0905,-96.9598,41.8345,-96.9123,42.0905,0.000248348,991251525,1004318163,990708181,998209978,991274682,1004318258
1003,2,OUTSIDE,-96.9143,42.0905,-96.9123,42.0905,-96.9029,42.1411,4.91125e-05,991251525,1004318163,991274682,1004318258,991386711,1005526211
1004,1,INSIDE,-96.9319,42.0905,-96.9563,41.9741,-96.9298,42.0905,0.000121414,991040773,1004318449,990750260,1001541548,991065684,1004318616
1005,2,OUTSIDE,-96.9319,42.0905,-96.9298,42.0905,-96.858,42.4068,0.00032998,991040773,1004318449,991065684,1004318616,991922944,1011866148
1006,1,INSIDE,-96.9342,42.0905,-96.9563,41.9741,-96.9319,42.0905,0.000132819,991013524,1004318282,990750260,1001541548,991040773,1004318449
1007,2,OUTSIDE,-96.9342,42.0905,-96.9319,42.0905,-96.8574,42.4465,0.000406253,991013524,1004318282,991040773,1004318449,991929364,1012812143
1008,1,INSIDE,-96.9375,42.0905,-96.9563,41.9741,-96.9342,42.0905,0.000191982,990974189,1004318593,990750260,1001541548,991013524,1004318282
1009,2,OUTSIDE,-96.9375,42.0905,-96.9342,42.0905,-96.8567,42.4991,0.000674079,990974189,1004318593,991013524,1004318282,991937884,1014067833
1010,1,INSIDE,-96.9378,42.0905,-96.9563,41.9741,-96.9375,42.0905,1.88918e-05,990970324,1004318688,990750260,1001541548,990974189,1004318593
1011,2,OUTSIDE,-96.9378,42.0905,-96.9375,42.0905,-96.8554,42.5999,8.26789e-05,990970324,1004318688,990974189,1004318593,991954199,1016472139
1012,1,INSIDE,-96.9379,42.0905,-96.9563,41.9741,-96.9378,42.0905,2.44416e-06,990969823,1004318688,990750260,1001541548,990970324,1004318688
1013,2,OUTSIDE,-96.9379,42.0905,-96.9378,42.0905,-96.8552,42.6119,1.09492e-05,990969823,1004318688,990970324,1004318688,991956150,1016759532
1014,1,INSIDE,-96.9379,42.0905,-96.9563,41.9741,-96.9379,42.0905,1.62944e-06,990969489,1004318688,990750260,1001541548,990969823,1004318688
1015,2,OUTSIDE,-96.9379,42.0905,-96.9379,42.0905,-96.8552,42.6135,7.32175e-06,990969489,1004318688,990969823,1004318688,991956407,1016797522
1016,1,INSIDE,-96.9391,42.0905,-96.9563,41.9741,-96.9379,42.0905,7.06326e-05,990954993,1004318497,990750260,1001541548,990969489,1004318688
1017,2,OUTSIDE,-96.9391,42.0905,-96.9379,42.0905,-96.8552,42.6146,0.000318028,990954993,1004318497,990969489,1004318688,991956580,1016822955
1018,1,INSIDE,-96.9402,42.0905,-96.9563,41.9741,-96.9391,42.0905,6.26471e-05,990942156,1004318593,990750260,1001541548,990954993,1004318497
1019,2,OUTSIDE,-96.9402,42.0905,-96.9391,42.0905,-96.8545,42.6644,0.000308951,990942156,1004318593,990954993,1004318497,991964658,1018013350
1020,1,INSIDE,-96.9415,42.0905,-96.9563,41.9741,-96.9402,42.0905,7.43016e-05,990926933,1004318736,990750260,1001541548,990942156,1004318593
1021,2,OUTSIDE,-96.9415,42.0905,-96.9402,42.0905,-96.8538,42.7157,0.000399123,990926933,1004318736,990942156,1004318593,991972954,1019235920
1022,1,INSIDE,-96.9452,42.0905,-96.9563,41.9741,-96.9415,42.0905,0.000215476,990882766,1004318855,990750260,1001541548,990926933,1004318736
1023,2,OUTSIDE,-96.9452,42.0905,-96.9415,42.0905,-96.8528,42.7873,0.0012899,990882766,1004318855,990926933,1004318736,991984543,1020943745
1024,1,INSIDE,-96.9464,42.0905,-96.9563,41.9741,-96.9452,42.0905,7.46456e-05,990867459,1004318760,990750260,1001541548,990882766,1004318855
1025,2,OUTSIDE,-96.9464,42.0905,-96.9452,42.0905,-96.8485,43.1033,0.000649498,990867459,1004318760,990882766,1004318855,992035712,1028484459
1026,1,INSIDE,-96.9479,42.0905,-96.9563,41.9741,-96.9464,42.0905,8.67896e-05,990849671,1004318855,990750260,1001541548,990867459,1004318760
1027,2,OUTSIDE,-96.9479,42.0905,-96.9464,42.0905,-96.8461,43.279,0.000886192,990849671,1004318855,990867459,1004318760,992064157,1032676339
1028,1,INSIDE,-96.9493,42.0905,-96.9563,41.9741,-96.9479,42.0905,8.05376e-05,990833171,1004319141,990750260,1001541548,990849671,1004318855
1029,2,OUTSIDE,-96.9493,42.0905,-96.9479,42.0905,-96.8422,43.5671,0.00102172,990833171,1004319141,990849671,1004318855,992110816,1039552319
1030,1,INSIDE,-96.9506,42.0905,-96.9563,41.9741,-96.9493,42.0905,7.7127e-05,990817363,1004319189,990750260,1001541548,990833171,1004319141
1031,2,OUTSIDE,-96.9506,42.0905,-96.9493,42.0905,-96.8367,43.9777,0.00125035,990817363,1004319189,990833171,1004319141,992177289,1049348329
1032,1,INSIDE,-96.9519,42.0905,-96.9563,41.9741,-96.9506,42.0905,7.07967e-05,990802856,1004319356,990750260,1001541548,990817363,1004319189
1033,2,OUTSIDE,-96.9519,42.0905,-96.9506,42.0905,-96.8278,44.6341,0.00154691,990802856,1004319356,990817363,1004319189,992283571,1065010866
1034,1,INSIDE,-96.9533,42.0905,-96.9563,41.9741,-96.9519,42.0905,8.54233e-05,990785342,1004319070,990750260,1001541548,990802856,1004319356
1035,2,OUTSIDE,-96.9533,42.0905,-96.9519,42.0905,-96.8122,45.7779,0.00270571,990785342,1004319070,990802856,1004319356,992468775,1092303877
1036,1,INSIDE,-96.9163,42.0905,-96.9598,41.8345,-96.9143,42.0905,0.000260278,991227294,1004318497,990708181,998209978,991251525,1004318163
1037,2,OUTSIDE,-96.9163,42.0905,-96.9143,42.0905,-96.858,42.4068,0.000321629,991227294,1004318497,991251525,1004318163,991922944,1011866148
1038,1,INSIDE,-96.9166,42.0905,-96.9598,41.8345,-96.9163,42.0905,4.46511e-05,991223130,1004318473,990708181,998209978,991227294,1004318497
1039,2,OUTSIDE,-96.9166,42.0905,-96.9163,42.0905,-96.876,42.3273,4.13086e-05,991223130,1004318473,991227294,1004318497,991707547,1009969740
1040,1,INSIDE,-96.9185,42.0905,-96.9598,41.8345,-96.9166,42.0905,0.000232643,991201441,1004318402,990708181,998209978,991223130,1004318473
1041,2,OUTSIDE,-96.9185,42.0905,-96.9166,42.0905,-96.8786,42.3159,0.000204808,991201441,1004318402,991223130,1004318473,991676469,1009696119
1042,1,INSIDE,-96.9207,42.0905,-96.9598,41.8345,-96.9185,42.0905,0.000288963,991174502,1004318330,990708181,998209978,991201441,1004318402
1043,2,OUTSIDE,-96.9207,42.0905,-96.9185,42.0905,-96.8905,42.2638,0.000195647,991174502,1004318330,991201441,1004318402,991535409,1008454195
1044,1,INSIDE,-96.9207,42.0905,-96.9598,41.8345,-96.9207,42.0905,2.30398e-06,991174287,1004318330,990708181,998209978,991174502,1004318330
1045,2,OUTSIDE,-96.9207,42.0905,-96.9207,42.0905,-96.902,42.213,1.10249e-06,991174287,1004318330,991174502,1004318330,991397644,1007241272
1046,1,INSIDE,-96.9209,42.0905,-96.9598,41.8345,-96.9207,42.0905,2.15038e-05,991172283,1004318330,990708181,998209978,991174287,1004318330
1047,2,OUTSIDE,-96.9209,42.0905,-96.9207,42.0905,-96.9021,42.2126,1.02599e-05,991172283,1004318330,991174287,1004318330,991396676,1007232754
1048,1,INSIDE,-96.9209,42.0905,-96.9598,41.8345,-96.9209,42.0905,3.07198e-06,991171996,1004318330,990708181,998209978,991172283,1004318330
1049,2,OUTSIDE,-96.9209,42.0905,-96.9209,42.0905,-96.9028,42.2093,1.42611e-06,991171996,1004318330,991172283,1004318330,991387734,1007154021
1050,2,OUTSIDE,-96.9029,42.2089,-96.9048,42.2007,-96.9214,42.0905,3.4651e-05,991386469,1007142885,991364330,1006947970,991166866,1004318330
1051,2,OUTSIDE,-96.9048,42.2007,-96.9067,42.1924,-96.9218,42.0905,3.35018e-05,991364330,1006947970,991341699,1006748720,991161378,1004318306
1052,1,INSIDE,-96.9226,42.0905,-96.9598,41.8345,-96.9218,42.0905,0.000105769,991151488,1004317877,990708181,998209978,991161378,1004318306
1053,2,OUTSIDE,-96.9226,42.0905,-96.9218,42.0905,-96.9067,42.1924,4.20839e-05,991151488,1004317877,991161378,1004318306,991341699,1006748720
1054,1,INSIDE,-96.9227,42.0905,-96.9598,41.8345,-96.9226,42.0905,5.28473e-06,991150999,1004317924,990708181,998209978,991151488,1004317877
1055,2,OUTSIDE,-96.9227,42.0905,-96.9226,42.0905,-96.9099,42.1783,1.81241e-06,991150999,1004317924,991151488,1004317877,991303521,1006412592
1056,1,INSIDE,-96.9229,42.0905,-96.9598,41.8345,-96.9227,42.0905,2.44833e-05,991148720,1004317972,990708181,998209978,991150999,1004317924
1057,2,OUTSIDE,-96.9229,42.0905,-96.9227,42.0905,-96.9101,42.1776,8.33179e-06,991148720,1004317972,991150999,1004317924,991301692,1006396489
1058,1,INSIDE,-96.9234,42.0905,-96.9598,41.8345,-96.9229,42.0905,6.72694e-05,991142457,1004318068,990708181,998209978,991148720,1004317972
1059,2,OUTSIDE,-96.9234,42.0905,-96.9229,42.0905,-96.9108,42.1745,2.20788e-05,991142457,1004318068,991148720,1004317972,991293312,1006322706
1060,1,INSIDE,-96.9235,42.0905,-96.9598,41.8345,-96.9234,42.0905,7.80761e-06,991141729,1004318068,990708181,998209978,991142457,1004318068
1061,2,OUTSIDE,-96.9235,42.0905,-96.9234,42.0905,-96.9126,42.1663,2.31183e-06,991141729,1004318068,991142457,1004318068,991271045,1006126668
1062,1,INSIDE,-96.9251,42.0905,-96.9598,41.8345,-96.9235,42.0905,0.000214388,991121769,1004318402,990708181,998209978,991141729,1004318068
1063,2,OUTSIDE,-96.9251,42.0905,-96.9235,42.0905,-96.9128,42.1654,6.27029e-05,991121769,1004318402,991141729,1004318068,991268531,1006104527
1064,1,INSIDE,-96.9275,42.0905,-96.9598,41.8345,-96.9251,42.0905,0.000307551,991093100,1004318354,990708181,998209978,991121769,1004318402
1065,2,OUTSIDE,-96.9275,42.0905,-96.9251,42.0905,-96.9182,42.1418,6.1583e-05,991093100,1004318354,991121769,1004318402,991204585,1005541533
1066,1,INSIDE,-96.9298,42.0905,-96.9598,41.8345,-96.9275,42.0905,0.00029432,991065684,1004318616,990708181,998209978,991093100,1004318354
1067,2,OUTSIDE,-96.9298,42.0905,-96.9275,42.0905,-96.9247,42.1132,2.61524e-05,991065684,1004318616,991093100,1004318354,991127303,1004861125
1068,2,OUTSIDE,-96.783,42.0903,-96.805,42.0936,-96.7844,42.0903,2.27469e-06,992817243,1004314345,992554512,1004391815,992800445,1004314369
1069,1,INSIDE,-96.783,42.0903,-96.7844,42.0903,-96.7631,42.087,2.3528e-06,992817243,1004314345,992800445,1004314369,993054823,1004234264
1070,2,OUTSIDE,-96.7819,42.0903,-96.805,42.0936,-96.783,42.0903,1.79904e-06,992830546,1004314321,992554512,1004391815,992817243,1004314345
1071,1,INSIDE,-96.7819,42.0903,-96.783,42.0903,-96.7631,42.0874,1.62685e-06,992830546,1004314321,992817243,1004314345,993054827,1004244290
1072,2,OUTSIDE,-96.78,42.0903,-96.805,42.0936,-96.7814,42.0903,2.38207e-06,992853309,1004314465,992554512,1004391815,992836237,1004314345
1073,1,INSIDE,-96.78,42.0903,-96.7814,42.0903,-96.7631,42.0878,1.84829e-06,992853309,1004314465,992836237,1004314345,993054831,1004254235
1074,1,INSIDE,-96.7631,42.0887,-96.7631,42.0889,-96.7758,42.0903,1.50666e-06,993054840,1004274430,993054842,1004280116,992903978,1004313796
1075,1,INSIDE,-96.7631,42.0889,-96.7631,42.0892,-96.774,42.0903,1.48689e-06,993054842,1004280116,993054845,1004286646,992925226,1004313892
1076,2,OUTSIDE,-96.7715,42.0903,-96.805,42.0936,-96.774,42.0903,3.96119e-06,992954849,1004313749,992554512,1004391815,992925226,1004313892
1077,1,INSIDE,-96.7715,42.0903,-96.774,42.0903,-96.7631,42.0892,1.38502e-06,992954849,1004313749,992925226,1004313892,993054845,1004286646
1078,2,OUTSIDE,-96.7971,42.0903,-96.7983,42.0925,-96.7993,42.0904,2.37346e-06,992648797,1004314727,992635125,1004366430,992622598,1004314966
1079,1,INSIDE,-96.7971,42.0903,-96.7993,42.0904,-96.8641,41.9574,0.000146347,992648797,1004314727,992622598,1004314966,991850171,1001141688
1080,2,OUTSIDE,-96.7955,42.0903,-96.7983,42.0925,-96.7971,42.0903,1.79083e-06,992668530,1004314679,992635125,1004366430,992648797,1004314727
1081,1,INSIDE,-96.7955,42.0903,-96.7971,42.0903,-96.7823,42.0623,2.3165e-05,992668530,1004314679,992648797,1004314727,992825651,1003645934
1082,2,OUTSIDE,-96.7936,42.0903,-96.7983,42.0925,-96.7955,42.0903,2.03441e-06,992690804,1004314846,992635125,1004366430,992668530,1004314679
1083,1,INSIDE,-96.7936,42.0903,-96.7955,42.0903,-96.7737,42.0734,1.58616e-05,992690804,1004314846,992668530,1004314679,992928979,1003911198
1084,2,OUTSIDE,-96.7919,42.0903,-96.7983,42.0925,-96.7936,42.0903,1.89792e-06,992711778,1004314823,992635125,1004366430,992690804,1004314846
1085,1,INSIDE,-96.7919,42.0903,-96.7936,42.0903,-96.7693,42.0791,9.90402e-06,992711778,1004314823,992690804,1004314846,992981358,1004045666
1086,2,OUTSIDE,-96.7884,42.0903,-96.7983,42.0925,-96.7919,42.0903,3.70004e-06,992753165,1004314441,992635125,1004366430,992711778,1004314823
1087,1,INSIDE,-96.7884,42.0903,-96.7919,42.0903,-96.767,42.082,1.43184e-05,992753165,1004314441,992711778,1004314823,993008410,1004115113
1088,2,OUTSIDE,-96.7866,42.0903,-96.7983,42.0925,-96.7881,42.0903,1.65813e-06,992774568,1004314465,992635125,1004366430,992756529,1004314417
1089,1,INSIDE,-96.7866,42.0903,-96.7881,42.0903,-96.7644,42.0853,3.85686e-06,992774568,1004314465,992756529,1004314417,993038918,1004193434
